Indice,Nombre,Ticker
s-p-tsx-composite,TransAlta Corp,TA.TO
s-p-tsx-composite,Transcontinental Inc,TCL-A.TO
s-p-tsx-composite,Toronto Dominion Bank,TD.TO
s-p-tsx-composite,TFI International Inc,TFII.TO
s-p-tsx-composite,Toromont Industries Ltd.,TIH.TO
s-p-tsx-composite,Tourmaline Oil Corp.,TOU.TO
s-p-tsx-composite,Thomson Reuters Corp,TRI.TO
s-p-tsx-composite,TC Energy Corp,TRP.TO
s-p-tsx-composite,Vermilion Energy Inc.,VET.TO
s-p-tsx-composite,Bausch Health Companies Inc,BHC.TO
s-p-tsx-composite,West Fraser Timber Co Ltd,WFG.TO
s-p-tsx-composite,George Weston Limited,WN.TO
s-p-tsx-composite,TMX Group Limited,X.TO
s-p-tsx-composite,Air Canada,AC.TO
s-p-tsx-composite,ATS Corporation,ATS.TO
s-p-tsx-composite,Badger Infrastructure Solutions Ltd,BDGI.TO
s-p-tsx-composite,Bird Construction Inc.,BDT.TO
s-p-tsx-composite,Boyd Group Services Inc,BYD.TO
s-p-tsx-composite,Headwater Exploration Inc,HWX.TO
s-p-tsx-composite,CES Energy Solutions Corp,CEU.TO
s-p-tsx-composite,Crombie REIT,CRR-UN.TO
s-p-tsx-composite,Descartes Systems Group Inc,DSG.TO
s-p-tsx-composite,Lundin Gold Inc,LUG.TO
s-p-tsx-composite,WSP Global Inc,WSP.TO
s-p-tsx-composite,Innergex Renewable Energy Inc.,INE.TO
s-p-tsx-composite,Killam Apartment REIT,KMP-UN.TO
s-p-tsx-composite,Sienna Senior Living Inc,SIA.TO
s-p-tsx-composite,MAG Silver Corp,MAG.TO
s-p-tsx-composite,Northwest Healthcare Properties REIT,NWH-UN.TO
s-p-tsx-composite,Premium Brands Holdings Corporation,PBH.TO
s-p-tsx-composite,Seabridge Gold Inc.,SEA.TO
s-p-tsx-composite,Secure Energy Services Inc.,SES.TO
s-p-tsx-composite,Shopify Inc,SHOP.TO
s-p-tsx-composite,Sprott Inc.,SII.TO
s-p-tsx-composite,Sandstorm Gold Ltd N,SSL.TO
s-p-tsx-composite,Tamarack Valley Energy Ltd,TVE.TO
s-p-tsx-composite,Torex Gold Resources Inc,TXG.TO
s-p-tsx-composite,Whitecap Resources Inc.,WCP.TO
s-p-tsx-composite,Constellation Software Inc.,CSU.TO
s-p-tsx-composite,Altus Group Limited,AIF.TO
s-p-tsx-composite,Element Fleet Management Corp,EFN.TO
s-p-tsx-composite,Exchange Income Corporation,EIF.TO
s-p-tsx-composite,Gibson Energy Inc.,GEI.TO
s-p-tsx-composite,Granite Real Estate Investment Trust,GRT-UN.TO
s-p-tsx-composite,InterRent REIT,IIP-UN.TO
s-p-tsx-composite,Parex Resources Inc,PXT.TO
s-p-tsx-composite,Boralex Inc,BLX.TO
s-p-tsx-composite,Brookfield Infrastructure Partners LP,BIP-UN.TO
s-p-tsx-composite,Brookfield Renewable Partners LP,BEP-UN.TO
s-p-tsx-composite,BRP Inc,DOO.TO
s-p-tsx-composite,Cargojet Inc,CJT.TO
s-p-tsx-composite,Choice Properties REIT,CHP-UN.TO
s-p-tsx-composite,Dream Industrial Real Estate Investment Trust,DIR-UN.TO
s-p-tsx-composite,goeasy Ltd,GSY.TO
s-p-tsx-composite,Energy Fuels Inc,EFR.TO
s-p-tsx-composite,Enghouse Systems Ltd,ENGH.TO
s-p-tsx-composite,EQB Inc,EQB.TO
s-p-tsx-composite,Ivanhoe Mines Ltd.,IVN.TO
s-p-tsx-composite,Kelt Exploration Ltd.,KEL.TO
s-p-tsx-composite,NFI Group Inc,NFI.TO
s-p-tsx-composite,Richelieu Hardware Ltd.,RCH.TO
s-p-tsx-composite,Stella-Jones Inc.,SJ.TO
s-p-tsx-composite,TerraVest Industries Inc,TVK.TO
s-p-tsx-composite,Wesdome Gold Mines Ltd.,WDO.TO
s-p-tsx-composite,Winpak Ltd.,WPK.TO
s-p-tsx-composite,Aya Gold & Silver Inc,AYA.TO
s-p-tsx-composite,Calibre Mining Corp,CXB.TO
s-p-tsx-composite,NexGen Energy Ltd.,NXE.TO
s-p-tsx-composite,Osisko Gold Ro,OR.TO
s-p-tsx-composite,Restaurant Brands International Inc,QSR.TO
s-p-tsx-composite,PrairieSky Royalty Ltd,PSK.TO
s-p-tsx-composite,Equinox Gold Corp,EQX.TO
s-p-tsx-composite,FirstService Corp,FSV.TO
s-p-tsx-composite,Spin Master Corp,TOY.TO
s-p-tsx-composite,Kinaxis Inc,KXS.TO
s-p-tsx-composite,Hydro One Limited,H.TO
s-p-tsx-composite,Alimentation Couche Tard Inc,ATD.TO
s-p-tsx-composite,CT Real Estate Investment Trust,CRT-UN.TO
s-p-tsx-composite,Orla Mining Ltd,OLA.TO
s-p-tsx-composite,K92 Mining Inc,KNT.TO
s-p-tsx-composite,Brookfield Business Partners LP,BBU-UN.TO
s-p-tsx-composite,Aritzia Inc,ATZ.TO
s-p-tsx-composite,Trisura Group Ltd,TSU.TO
s-p-tsx-composite,Jamieson Wellness Inc,JWEL.TO
s-p-tsx-composite,Barrick Gold Corp,ABX.TO
s-p-tsx-composite,Cameco Corp,CCO.TO
s-p-tsx-composite,Canadian National Railway Co,CNR.TO
s-p-tsx-composite,Enbridge Inc,ENB.TO
s-p-tsx-composite,Kinross Gold Corp,K.TO
s-p-tsx-composite,Manulife Financial Corp,MFC.TO
s-p-tsx-composite,BlackBerry Ltd,BB.TO
s-p-tsx-composite,Royal Bank of Canada,RY.TO
s-p-tsx-composite,Suncor Energy Inc,SU.TO
s-p-tsx-composite,Teck Resources Ltd Class B,TECK-B.TO
s-p-tsx-composite,Nutrien Ltd,NTR.TO
s-p-tsx-composite,International Petroleum Corp,IPCO.TO
s-p-tsx-composite,Ero Copper Corp,ERO.TO
s-p-tsx-composite,Lightspeed Commerce Inc,LSPD.TO
s-p-tsx-composite,Ngex Minerals Ltd,NGEX.TO
s-p-tsx-composite,Gfl Environmental Holdings Inc,GFL.TO
s-p-tsx-composite,G Mining Ventures Corp,GMIN.TO
s-p-tsx-composite,Topaz Energy Corp,TPZ.TO
s-p-tsx-composite,MDA Ltd,MDA.TO
s-p-tsx-composite,Tilray Inc,TLRY.TO
s-p-tsx-composite,Pet Valu Holdings Ltd,PET.TO
s-p-tsx-composite,Algoma Steel Group Inc,ASTL.TO
s-p-tsx-composite,Definity Financial Corp,DFY.TO
s-p-tsx-composite,Primaris Real Estate Investment Trust,PMZ-UN.TO
s-p-tsx-composite,Triple Flag Precious Metals Corp,TFPM.TO
s-p-tsx-composite,Brookfield Corp,BAM.TO
s-p-tsx-composite,South Bow Corp,SOBO.TO
bovespa,RUMO Logistica Operadora Multimodal SA,RAIL3.SA
bovespa,Allos SA,ALOS3.SA
bovespa,Ambev SA,ABEV3.SA
bovespa,Azzas 2154 SA,AZZA3.SA
bovespa,Banco do Brasil SA,BBAS3.SA
bovespa,Banco Bradesco SA,BBDC3.SA
bovespa,Banco Bradesco SA Pref,BBDC4.SA
bovespa,Minerva SA/Brazil,BEEF3.SA
bovespa,Bradespar SA,BRAP4.SA
bovespa,BRF SA,BRFS3.SA
bovespa,Braskem SA,BRKM5.SA
bovespa,B3 SA Brasil Bolsa Balcao,B3SA3.SA
bovespa,CCR SA,CCRO3.SA
bovespa,Energy of Minas Gerais Co Preferred,CMIG4.SA
bovespa,CPFL Energia SA,CPFE3.SA
bovespa,Companhia Paranaense de Energia Pref B,CPLE6.SA
bovespa,Cosan SA Industria e Comercio,CSAN3.SA
bovespa,Companhia Siderurgica Nacional,CSNA3.SA
bovespa,Cyrela Brazil Realty SA,CYRE3.SA
bovespa,Centrais Elétricas Brasileiras SA Eletrobras,ELET3.SA
bovespa,Centrais Elétricas Brasileiras SA Eletrobras,ELET6.SA
bovespa,Embraer SA,EMBR3.SA
bovespa,Equatorial Energia SA,EQTL3.SA
bovespa,YDUQS Participacoes SA,YDUQ3.SA
bovespa,Fleury SA,FLRY3.SA
bovespa,Gerdau SA Pref,GGBR4.SA
bovespa,Metalurgica Gerdau SA,GOAU4.SA
bovespa,Prio SA,PRIO3.SA
bovespa,Hypera SA,HYPE3.SA
bovespa,Itausa - Investimentos Itau SA,ITSA4.SA
bovespa,Itau Unibanco Banco Holding SA,ITUB4.SA
bovespa,JBS SA,JBSS3.SA
bovespa,Lojas Renner SA,LREN3.SA
bovespa,Magazine Luiza SA,MGLU3.SA
bovespa,Eneva SA,ENEV3.SA
bovespa,Marfrig Alimentos SA,MRFG3.SA
bovespa,MRV Engenharia e Participacoes SA,MRVE3.SA
bovespa,Multiplan SA,MULT3.SA
bovespa,Natura & Co SA,NTCO3.SA
bovespa,Petroleo Brasileiro SA,PETR3.SA
bovespa,Petroleo Brasileiro SA PN,PETR4.SA
bovespa,Marcopolo SA,POMO4.SA
bovespa,Porto Seguro SA,PSSA3.SA
bovespa,Localiza Rent a Car SA,RENT3.SA
bovespa,Banco Santander Brasil SA Unit,SANB11.SA
bovespa,Companhia de Saneamento Basico do Estado de Sao Paulo SABESP,SBSP3.SA
bovespa,SLC Agricola SA,SLCE3.SA
bovespa,Sao Martinho SA,SMTO3.SA
bovespa,Engie Brasil Energia SA,EGIE3.SA
bovespa,Tim Participacoes SA,TIMS3.SA
bovespa,Totvs SA,TOTS3.SA
bovespa,Transmissora Alianca de Energia Eletrica SA Unit,TAEE11.SA
bovespa,ISA Energia Brasil SA Preferencial,ISAE4.SA
bovespa,Ultrapar Participacoes SA,UGPA3.SA
bovespa,Usinas Siderurgicas de Minas Gerais SA USIMINAS Pref,USIM5.SA
bovespa,Vale SA,VALE3.SA
bovespa,Telefonica Brasil SA,VIVT3.SA
bovespa,WEG SA,WEGE3.SA
bovespa,Santos Brasil Participacoes SA,STBP3.SA
bovespa,Cogna Educacao SA,COGN3.SA
bovespa,Raia Drogasil SA,RADL3.SA
bovespa,BB Seguridade Participacoes SA,BBSE3.SA
bovespa,Cvc Brasil ON,CVCB3.SA
bovespa,Klabin Unt,KLBN11.SA
bovespa,Energisa SA,ENGI11.SA
bovespa,Banco BTG Pactual SA,BPAC11.SA
bovespa,Azul SA Pref,AZUL4.SA
bovespa,Atacadao SA,CRFB3.SA
bovespa,IRB Brasil Resseguros SA,IRBR3.SA
bovespa,Suzano Papel e Celulose SA,SUZB3.SA
bovespa,Vibra Energia SA,VBBR3.SA
bovespa,Hapvida Participacoes e Investimentos,HAPV3.SA
bovespa,Grupo Vamos SA,VAMO3.SA
bovespa,Vivara Participacoes SA,VIVA3.SA
bovespa,Companhia Brasileira De Distribuica,PCAR3.SA
bovespa,LWSA SA,LWSA3.SA
bovespa,Pet Center Comercio e Partcipacoes,PETZ3.SA
bovespa,Brava Energia SA,BRAV3.SA
bovespa,Rede D’Or São Luiz SA,RDOR3.SA
bovespa,CSN Mineracao SA,CMIN3.SA
bovespa,Sendas Distribuidora SA,ASAI3.SA
bovespa,Caixa Seguridade Participacoes SA,CXSE3.SA
bovespa,Petroreconcavo SA,RECV3.SA
bovespa,Raizen SA Preferred,RAIZ4.SA
bovespa,Iguatemi SA Unit,IGTI11.SA
bovespa,Auren Energia SA,AURE3.SA
bovespa,Automob Participações SA,AMOB3.SA
ipc,Grupo Aeroportuario Del CentroNorte,OMAB.MX
ipc,Grupo Aeroportuario del Pacifico SAB De CV Class B,GAPB.MX
ipc,Grupo Televisa SAB Unit,TLEVISACPO.MX
ipc,America Movil SAB de CV M,AMXB.MX
ipc,Grupo Aeroportuario Del Sureste,ASURB.MX
ipc,Coca-Cola Femsa SAB de CV,KOFUBL.MX
ipc,Gruma SAB de CV,GRUMAB.MX
ipc,Cemex SAB de CV,CEMEXCPO.MX
ipc,"Alfa, S.A.B. De C.V.",ALFAA.MX
ipc,"Alsea, S.A.B. De C.V.",ALSEA.MX
ipc,"Arca Continental, S.A.B. De C.V.",AC.MX
ipc,Regional SAB de CV,RA.MX
ipc,"Grupo Bimbo, S.A.B. De C.V.",BIMBOA.MX
ipc,Bolsa Mexicana De Valores SAB De CV,BOLSAA.MX
ipc,Gentera SAB de CV,GENTERA.MX
ipc,"Grupo Elektra, S.A.B. De C.V.",ELEKTRA.MX
ipc,Grupo Financiero Banorte,GFNORTEO.MX
ipc,Fomento Economico Mexicano UBD,FEMSAUBD.MX
ipc,Genomma Lab Internacional SAB De CV,LABB.MX
ipc,"Grupo Mexico, S.A.B. De C.V.",GMEXICOB.MX
ipc,"Grupo Carso, S.A.B. De C.V.",GCARSOA1.MX
ipc,GCC SAB de CV,GCC.MX
ipc,"Grupo Comercial Chedraui, SAB De CV",CHDRAUIB.MX
ipc,"Grupo Financiero Inbursa, SAB De CV",GFINBURO.MX
ipc,Kimberly - Clark De Mexico A,KIMBERA.MX
ipc,"Megacable Holdings, S.A.B. De C.V.",MEGACPO.MX
ipc,Orbia Advance Corporation SAB de CV,ORBIA.MX
ipc,Industrias Penoles Sab De CV,PE&OLES.MX
ipc,Promotora y Operadora de Infraestructura SAB de CV,PINFRA.MX
ipc,Wal Mart de Mexico SAB de CV,WALMEX.MX
ipc,"Qualitas Controladora, SAB De CV",Q.MX
ipc,Corporacion Inmobiliaria Vesta SAB,VESTA.MX
ipc,Controladora Vuela Compania de Aviacion SAB de CV,VOLARA.MX
ipc,Becle SA de CV,CUERVO.MX
ipc,Banco Del Bajio SA Institution De Banca Multiple,BBAJIOO.MX
germany-30,BASF SE NA O.N.,BAS.DE
germany-30,Bayer AG NA,BAYN.DE
germany-30,Allianz SE VNA O.N.,ALV.DE
germany-30,Adidas AG,ADS.DE
germany-30,Siemens AG Class N,SIE.DE
germany-30,Deutsche Bank AG NA O.N.,DBKGN.DE
germany-30,Continental AG O.N.,CONG.DE
germany-30,Deutsche Post AG NA O.N.,DHL.DE
germany-30,Mercedes Benz Group AG,MBG.DE
germany-30,Porsche Automobil Holding SE,PSHG_P.DE
germany-30,Henkel & Co KGaA AG Pref,HNKG_p.DE
germany-30,Commerzbank AG O.N.,CBKG.DE
germany-30,Deutsche Boerse AG,DB1.DE
germany-30,Bayerische Motoren Werke AG,BMW.DE
germany-30,Fresenius Medical Care KGAA ST,FME.DE
germany-30,Deutsche Telekom AG Na,DTE.DE
germany-30,Merck KGaA,MRCG.DE
germany-30,Infineon Technologies AG NA O.N.,IFX.DE
germany-30,Munich Reinsurance,MUV.DE
germany-30,SAP SE,SAP.DE
germany-30,Rheinmetall AG,RHM.DE
germany-30,Beiersdorf AG O.N.,BEI.DE
germany-30,Fresenius SE & Co KGAA O.N.,FRE.DE
germany-30,Hannover Rueck SE,HNR.DE
germany-30,RWE AG ST O.N.,RWE.DE
germany-30,MTU Aero Engines NA O.N.,MTX.DE
germany-30,Symrise AG Inh. O.N.,SY1.DE
germany-30,Heidelberg Materials AG,HEI.DE
germany-30,Qiagen NV,QIA.DE
germany-30,E.ON SE,EOAN.DE
germany-30,Brenntag AG,BNR.DE
germany-30,Sartorius AG VZO O.N.,SATG_p.DE
germany-30,Volkswagen AG VZO O.N.,VOW.DE
germany-30,Vonovia SE,VNA.DE
germany-30,Zalando SE,ZAL.DE
germany-30,Airbus Group SE,AIR.DE
germany-30,Siemens Healthineers AG,SHL.DE
germany-30,Siemens Energy AG,ENR.DE
germany-30,Daimler Truck Holding AG,DT.DE
germany-30,Dr Ing hc F Porsche AG Preferred,P911.DE
uk-100,British American Tobacco PLC,BATS.L
uk-100,HSBC Holdings PLC,HSBA.L
uk-100,Barclays PLC,BARC.L
uk-100,InterContinental Hotels Group PLC,IHG.L
uk-100,BP PLC,BP.L
uk-100,Next PLC,NXT.L
uk-100,Lloyds Banking Group PLC,LLOY.L
uk-100,EasyJet PLC,EZJ.L
uk-100,Marks and Spencer Group PLC,MKS.L
uk-100,NatWest Group PLC,NWG.L
uk-100,Prudential PLC,PRU.L
uk-100,Vodafone Group PLC,VOD.L
uk-100,AstraZeneca PLC,AZN.L
uk-100,Legal & General Group PLC,LGEN.L
uk-100,Imperial Brands PLC,IMB.L
uk-100,Reckitt Benckiser Group PLC,RKT.L
uk-100,Kingfisher PLC,KGF.L
uk-100,Relx PLC,REL.L
uk-100,Centrica PLC,CNA.L
uk-100,3I Group PLC,III.L
uk-100,WPP PLC,WPP.L
uk-100,Tesco PLC,TSCO.L
uk-100,Diageo PLC,DGE.L
uk-100,Hikma Pharmaceuticals PLC,HIK.L
uk-100,F&C Investment Trust PLC,FCIT.L
uk-100,Rio Tinto PLC,RIO.L
uk-100,Anglo American PLC,AAL.L
uk-100,Bunzl PLC,BNZL.L
uk-100,GSK plc,GSK.L
uk-100,Barratt Redrow PLC,BTRW.L
uk-100,Aviva PLC,AV.L
uk-100,Sage Group PLC,SGE.L
uk-100,Pearson PLC,PSON.L
uk-100,Associated British Foods PLC,ABF.L
uk-100,London Stock Exchange Group PLC,LSEG.L
uk-100,BAE Systems PLC,BAES.L
uk-100,Antofagasta PLC,ANTO.L
uk-100,Rolls-Royce Holdings PLC,RR.L
uk-100,Whitbread PLC,WTB.L
uk-100,Vistry Group PLC,VTY.L
uk-100,Persimmon PLC,PSN.L
uk-100,Admiral Group PLC,ADM.L
uk-100,United Utilities Group PLC,UU.L
uk-100,Unilever PLC,ULVR.L
uk-100,SSE PLC,SSE.L
uk-100,Standard Chartered PLC,STAN.L
uk-100,Informa PLC,INF.L
uk-100,Weir Group PLC,WEIR.L
uk-100,Severn Trent PLC,SVT.L
uk-100,Smiths Group PLC,SMIN.L
uk-100,Melrose Industries PLC,MRO.L
uk-100,Smith & Nephew PLC,SN.L
uk-100,Intertek Group PLC,ITRK.L
uk-100,Mondi PLC,MNDI.L
uk-100,J Sainsbury PLC,SBRY.L
uk-100,Croda International PLC,CRDA.L
uk-100,National Grid PLC,NG.L
uk-100,IMI PLC,IMI.L
uk-100,BT Group PLC,BT-A.L
uk-100,Segro Plc,SGRO.L
uk-100,Schroders PLC,SDR.L
uk-100,Rentokil Initial PLC,RTO.L
uk-100,Compass Group PLC,CPG.L
uk-100,Intermediate Capital Group PLC,ICG.L
uk-100,Hiscox Ltd,HSX.L
uk-100,Land Securities Group PLC,LAND.L
uk-100,Scottish Mortgage Investment Trust PLC,SMT.L
uk-100,Halma PLC,HLMA.L
uk-100,Rightmove PLC,RMV.L
uk-100,Frasers Group PLC,FRAS.L
uk-100,Taylor Wimpey PLC,TW.L
uk-100,Spirax-Sarco Engineering PLC,SPX.L
uk-100,Ashtead Group PLC,AHT.L
uk-100,Unite Group PLC,UTG.L
uk-100,Flutter Entertainment PLC,FLTR.L
uk-100,Beazley PLC,BEZ.L
uk-100,Fresnillo PLC,FRES.L
uk-100,Experian PLC,EXPN.L
uk-100,Berkeley Group Holdings PLC,BKG.L
uk-100,Howden Joinery Group Plc,HWDN.L
uk-100,Glencore PLC,GLEN.L
uk-100,International Consolidated Airlines Group S.A.,IAG.L
uk-100,JD Sports Fashion PLC,JD.L
uk-100,Londonmetric Property Plc,LMP.L
uk-100,Phoenix Group Holdings PLC,PHNX.L
uk-100,Smurfit WestRock PLC,SWR.L
uk-100,DCC plc,DCC.L
uk-100,Shell PLC,SHEL.L
uk-100,Entain PLC,ENT.L
uk-100,Diploma PLC,DPLM.L
uk-100,Coca Cola HBC AG,CCH.L
uk-100,Auto Trader Group Plc,AUTO.L
uk-100,B&M European Value Retail SA,BME.L
uk-100,ConvaTec Group PLC,CTEC.L
uk-100,Pershing Square Holdings Ltd,PSH.L
uk-100,M&G Plc,MNG.L
uk-100,Airtel Africa Plc,AAF.L
uk-100,HALEON PLC,HLN.L
france-40,Accor SA,AC.PA
france-40,Air Liquide SA,AI.PA
france-40,Capgemini SE,CAP.PA
france-40,AXA SA,CS.PA
france-40,Danone SA,DANO.PA
france-40,Engie SA,ENGI.PA
france-40,BNP Paribas SA,BNP.PA
france-40,Bouygues SA,EN.PA
france-40,LVMH Moet Hennessy Louis Vuitton SE,MC.PA
france-40,L’Oreal SA,OR.PA
france-40,Schneider Electric SE,SU.PA
france-40,Compagnie de Saint Gobain SA,SGO.PA
france-40,Carrefour SA,CA.PA
france-40,EssilorLuxottica SA,EL.PA
france-40,Pernod Ricard SA,RI.PA
france-40,Credit Agricole SA,ACA.PA
france-40,Orange SA,ORA.PA
france-40,Societe Generale SA,GLE.PA
france-40,Compagnie Generale des Etablissements Michelin SCA,ML.PA
france-40,Airbus Group SE,AIR.PA
france-40,Sanofi SA,SAN.PA
france-40,TotalEnergies SE,TTE.PA
france-40,STMicroelectronics NV,STMPA.PA
france-40,Vinci SA,DG.PA
france-40,Renault SA,RNO.PA
france-40,Veolia Environnement VE SA,VIE.PA
france-40,Kering SA,KER.PA
france-40,Unibail-Rodamco-Westfield SE,URW.PA
france-40,ArcelorMittal SA,MT.PA
france-40,Thales,HO.PA
france-40,Dassault Systemes SE,DSY.PA
france-40,Eurofins Scientific SE,ERF.PA
france-40,Publicis Groupe SA,PUB.PA
france-40,Hermes International SCA,RMS.PA
france-40,Safran SA,SAF.PA
france-40,Legrand SA,LR.PA
france-40,Teleperformance SE,TEP.PA
france-40,Bureau Veritas SA,BVI.PA
france-40,Edenred SA,EDEN.PA
france-40,Stellantis NV,STLA
netherlands-25,ING Groep NV,INGA.AS
netherlands-25,Shell PLC,SHELL.AS
netherlands-25,Heineken,HEIN.AS
netherlands-25,Aegon Ltd,AGN.AS
netherlands-25,Koninklijke Philips NV,PHG.AS
netherlands-25,ASM International NV,ASMI.AS
netherlands-25,Randstad NV,RAND.AS
netherlands-25,Wolters Kluwer,WLSNc.AS
netherlands-25,Akzo Nobel NV,AKZO.AS
netherlands-25,Koninklijke Ahold Delhaize NV,AD.AS
netherlands-25,ArcelorMittal SA,MT.AS
netherlands-25,Koninklijke KPN NV,KPN.AS
netherlands-25,ASML Holding NV,ASML.AS
netherlands-25,BE Semiconductor Industries NV,BESI.AS
netherlands-25,Relx PLC,REL.AS
netherlands-25,NN Group NV,NN.AS
netherlands-25,IMCD NV,IMCD.AS
netherlands-25,ABN AMRO Group NV,ABNd.AS
netherlands-25,ASR Nederland NV,ASRNL.AS
netherlands-25,Unilever PLC,ULVR.AS
netherlands-25,Adyen NV,ADYEN.AS
netherlands-25,Prosus,PRX.AS
netherlands-25,Universal Music Group NV,UMG.AS
netherlands-25,Exor NV,EXOR.AS
netherlands-25,DSM Firmenich AG,DSFIR.AS
spain-35,ACS Actividades de Construccion y Servicios SA,ACS.MC
spain-35,Acerinox,ACX.MC
spain-35,Banco Bilbao Vizcaya Argentaria SA,BBVA.MC
spain-35,Bankinter,BKT.MC
spain-35,Acciona,ANA.MC
spain-35,Caixabank SA,CABK.MC
spain-35,Enagas,ENG.MC
spain-35,Naturgy Energy Group SA,NTGY.MC
spain-35,Grifols SA,GRF.MC
spain-35,Ferrovial,FER.MC
spain-35,Redeia Corporacion SA,RED.MC
spain-35,Industria de Diseno Textil SA,ITX.MC
spain-35,Repsol,REP.MC
spain-35,Iberdrola,IBE.MC
spain-35,Indra A,IDR.MC
spain-35,Mapfre,MAP.MC
spain-35,Telefonica,TEF.MC
spain-35,Sacyr SA,SCYR.MC
spain-35,Banco de Sabadell SA,SAB.MC
spain-35,Banco Santander,SAN.MC
spain-35,Inmobiliaria Colonial SA,COL.MC
spain-35,International Consolidated Airlines Group S.A.,IAG.MC
spain-35,Endesa SA,ELE.MC
spain-35,Amadeus IT,AMS.MC
spain-35,Laboratorios Farmaceuticos ROVI,ROVI.MC
spain-35,SOLARIA ENERGIA Y MEDIO AMBIENTE,SLR.MC
spain-35,Fluidra,FDR.MC
spain-35,ArcelorMittal SA,MTS.MC
spain-35,Merlin Properties SA,MRL.MC
spain-35,Logista,LOG.MC
spain-35,Aena SME SA,AENA.MC
spain-35,Cellnex Telecom SA,CLNX.MC
spain-35,Unicaja Banco SA,UNI.MC
spain-35,Corporacion Acciona Energias Renovables SA,ANE.MC
spain-35,Puig Brands SA,PUIG.MC
it-mib-40,Telecom Italia,TLIT.MI
it-mib-40,Stellantis NV,STLAM.MI
it-mib-40,Assicurazioni Generali SpA,GASI.MI
it-mib-40,Snam SpA,SRG.MI
it-mib-40,Pirelli & C SPA,PIRC.MI
it-mib-40,Prysmian SpA,PRY.MI
it-mib-40,Intesa Sanpaolo SpA,ISP.MI
it-mib-40,UniCredit SpA,CRDI.MI
it-mib-40,Banca Mediolanum SpA,BMED.MI
it-mib-40,Leonardo SpA,LDOF.MI
it-mib-40,Enel,ENEI.MI
it-mib-40,Tenaris SA,TENR.MI
it-mib-40,Eni SpA,ENI.MI
it-mib-40,Unipol Gruppo Finanziario Spa,UNPI.MI
it-mib-40,Banca Monte dei Paschi di Siena SpA,BMPS.MI
it-mib-40,Buzzi Unicem,BZU.MI
it-mib-40,A2A SpA,A2.MI
it-mib-40,Terna Rete Elettrica Nazionale SpA,TRN.MI
it-mib-40,Mediobanca Banca di Credito Finanziario SpA,MDBI.MI
it-mib-40,Banco Bpm SpA,BAMI.MI
it-mib-40,Saipem SpA,SPMI.MI
it-mib-40,Azimut Holding SpA,AZMT.MI
it-mib-40,Davide Campari Milano SpA,CPRI.MI
it-mib-40,Bper Banca SpA,EMII.MI
it-mib-40,DiaSorin SpA,DIAS.MI
it-mib-40,Amplifon,AMPF.MI
it-mib-40,Banca Popolare di Sondrio ScpA,BPSI.MI
it-mib-40,Hera,HRA.MI
it-mib-40,Interpump Group,ITPG.MI
it-mib-40,Recordati,RECI.MI
it-mib-40,STMicroelectronics NV,STMMI.MI
it-mib-40,Brunello Cucinelli,BCU.MI
it-mib-40,Moncler SpA,MONC.MI
it-mib-40,FinecoBank Banca Fineco SpA,FBK.MI
it-mib-40,Inwit,INWT.MI
it-mib-40,Poste Italiane SpA,PST.MI
it-mib-40,Ferrari NV,RACE.MI
it-mib-40,Italgas SpA,IG.MI
it-mib-40,Nexi SpA,NEXII.MI
it-mib-40,Iveco Group NV,IVG.MI
switzerland-20,Compagnie Financiere Richemont SA,CFR.SW
switzerland-20,ABB Ltd,ABBN.SW
switzerland-20,Holcim AG,HOLN.SW
switzerland-20,Logitech International SA,LOGN.SW
switzerland-20,Zurich Insurance Group AG,ZURN.SW
switzerland-20,Swiss Life Holding AG,SLHN.SW
switzerland-20,Novartis AG,NOVN.SW
switzerland-20,Nestle SA,NESN.SW
switzerland-20,Swiss Re AG,SRENH.SW
switzerland-20,Roche Holding AG Participation,ROG.SW
switzerland-20,Lonza Group AG,LONN.SW
switzerland-20,Swisscom AG,SCMN.SW
switzerland-20,Geberit AG,GEBN.SW
switzerland-20,Sika AG,SIKA.SW
switzerland-20,Partners Group,PGHN.SW
switzerland-20,Kuehne & Nagel,KNIN.SW
switzerland-20,Sonova H Ag,SOON.SW
switzerland-20,UBS Group AG,UBSG.SW
switzerland-20,Givaudan SA,GIVN.SW
switzerland-20,Alcon AG,ALCC.SW
psi-20,Galp Energia Nom,GALP.LS
psi-20,Jeronimo Martins SGPS SA,JMT.LS
psi-20,EDP Energias de Portugal SA,EDP.LS
psi-20,Altri SGPS SA,ALSS.LS
psi-20,Banco Comercial Portugues,BCP.LS
psi-20,The Navigator Company SA,NVGR.LS
psi-20,Mota Engil SGPS SA,MOTA.LS
psi-20,Ren Redes Energeticas Nacionais SGPS SA,RENE.LS
psi-20,Semapa,SEM.LS
psi-20,Sonae SGPS SA,YSO.LS
psi-20,Nos SGPS SA,NOS.LS
psi-20,EDP Renovaveis,EDPR.LS
psi-20,Corticeira Amorim,CORA.L
psi-20,Ibersol SGPS,IBS.LS
psi-20,CTT Correios de Portugal SA,CTT.LS
iseq-overall,Glanbia PLC,GL9.I
iseq-overall,Kerry Group,KYGa.I
iseq-overall,Irish Continental Group PLC,IR5B_u.I
iseq-overall,AIB Group PLC,AIBG.I
iseq-overall,Bank of Ireland Group PLC,BIRG.I
iseq-overall,Datalex,DLE.I
iseq-overall,Donegal Investment Group PLC,DQ7A.I
